model_id,isDescribable,description,token_count
00034850,True,An I-beam with a tapered profile and a central groove.,888
00032130,True,A triangular frame made of cylindrical rods connected at the corners.,888
00038835,True,"A long, slender rod with a central hourglass-shaped cutout.",888
00030705,True,A rectangular hollow block with tapered sides.,888
00030116,True,An L-shaped bracket with a hole in the base and a vertical tab.,888
00030534,True,A key-shaped object with a circular handle and a notched blade.,888
00033952,True,A flat rectangular frame with a central rectangular cutout.,888
00031432,True,A rectangular block with a hollow section and a cylindrical protrusion on one edge.,888
00035115,True,A stepped block with an L-shaped cutout.,888
00035917,True,A circular clamp with two mounting holes at the ends.,888
00030074,True,"A hollow, triangular wedge with rounded edges and a flat base.",888
00036719,True,A rectangular plate with two cylindrical pegs and two through holes.,888
00037255,False,N/A,888
00037797,True,"A flat circular ring with two opposing mounting tabs, each with a hole.",888
00036461,True,A hollow rectangular block with an open side and a triangular prism on top.,888
00032579,True,"A curved, hollow section with a central circular cutout.",888
00034970,True,"A curved, tapered blade-like object with a thickened base and a pointed tip.",888
00030685,True,A cylindrical rod with a flange and a cylindrical block with a hole and recessed features.,888
00037874,True,A hollow rectangular block with rounded edges and an internal rectangular cutout.,888
00031052,True,An angled bracket with a hook and mounting holes.,888
00035969,True,A rectangular block with a cylindrical rod protruding and a hexagonal feature on top.,888
00037914,True,A cylindrical hinge bracket with mounting holes and a perpendicular extension.,888
00033892,True,"A cylindrical component with a conical section, featuring multiple protruding cylindrical rods and a central recessed area.",888
00036178,True,A flat circular lid with two rectangular mounting tabs and a central recessed feature.,888
00037288,True,A dome-shaped object with a central rod and a square base.,888
00030575,True,A tapered square post with a central hole and a square base.,888
00039894,True,A hexagonal ring with two mounting holes and a central circular cutout.,888
00037431,True,A flat rectangular plate with multiple oval cutouts.,888
00037178,True,A U-shaped bracket with a central vertical support and extended horizontal flanges.,888
00030537,True,A key-like object with a circular handle and a notched rectangular shaft.,888
00038551,True,A circular disc with multiple holes and a central raised cylindrical feature.,888
00034713,True,A rectangular block with two circular holes and three rectangular cutouts on one side.,888
00038851,True,A curved bracket with a cylindrical hole at one end.,888
00039241,True,A semi-cylindrical cap with three elongated rectangular legs extending from the flat side.,888
00030748,True,A bent flat bar with a circular hole at each end.,888
00037040,True,A U-shaped bracket with mounting holes on the vertical ends and a central hole on the base.,888
00038276,True,A rectangular tray with rounded corners and sloped sides.,888
00036504,True,A rectangular block with a central semi-circular cutout and two parallel slots.,888
00037043,True,"A flat, L-shaped bracket with a large central cutout and multiple mounting holes.",888
00035005,True,A cylindrical container with a slightly domed top featuring three recessed square shapes.,888
00036374,True,A triangular bracket with a central cutout and a tapered edge.,888
00030656,True,A rectangular block with a recessed rectangular cavity and four corner holes.,888
00033151,True,An L-shaped bracket with a circular hole at the base and a vertical rectangular extension.,888
00039691,True,A cylindrical disc with a central hole and two smaller holes symmetrically placed around it.,888
00032105,True,A cylindrical ring with a central hole and a stepped outer profile.,888
00033175,True,A circular flange with multiple holes and a central recessed area.,888
00031751,True,A hexagonal nut with a central circular hole and six surrounding bolt holes.,888
00038700,True,A cylindrical container with an internal helical partition and a central rod.,888
00038878,True,A cross-shaped rod with four cylindrical extensions.,888
00039460,True,An L-shaped bracket with multiple mounting holes.,888
00034210,True,A tapered cylindrical object with a flat circular base and a hollow interior.,888
00039812,True,A rectangular block with two circular holes and a U-shaped cutout on one side.,888
00038683,True,A curved bracket with a central cylindrical protrusion and a recessed circular feature.,888
00036830,True,A triangular bracket with a central triangular cutout and a tapered edge.,888
00038607,True,"A flat, elongated rectangular strip with stepped cutouts along the edges.",888
00032515,True,"A thin, elongated rectangular block with a central V-shaped notch.",888
00039801,True,"A flat, elongated object with a pointed end and two symmetrical curved cutouts on the opposite end.",888
00034951,True,A cylindrical rod with stepped sections and a circular cross-section.,888
00039822,True,A cylindrical component with a recessed interior and a stepped outer profile.,888
00037453,True,A flat rectangular plate with chamfered corners and four corner holes.,888
00034153,True,A cylindrical rod with a central flange and rings at both ends.,888
00039919,True,A cylindrical rod with three equidistant fins and a central hole.,888
00032151,True,A coffin-shaped box with a recessed interior.,888
00030526,True,A key-like object with a circular head and a notched shaft.,888
00036189,True,An L-shaped bracket with a hole near the top of the vertical section.,888
00030429,True,An L-shaped bracket with multiple holes for mounting.,888
00038279,True,A flat rectangular plate with multiple circular holes.,888
00038293,True,A flat square plate with a central circular hole.,888
00032739,True,A right-angled bracket with a circular cutout and mounting holes.,888
00035073,True,"A cylindrical component with a flared top, central hole, and three surrounding holes.",888
00035615,True,A stack of three rectangular plates with rounded corners and a hole in the top plate.,888
00032316,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00030280,True,"A cylindrical object with a tapered nozzle and flared base, resembling a nozzle or spout.",888
00030654,True,An L-shaped bracket with a circular hole at each end.,888
00032738,True,An L-shaped bracket with a circular cutout and mounting holes.,888
00034899,True,A tapered hexagonal rod with a central through hole.,888
00036046,True,A rectangular block with a stepped cutout and three through holes.,888
00032372,True,A cylindrical body with a protruding flat tab and a central hole.,888
