model_id,isDescribable,description,token_count
00037190,True,An L-shaped bracket with uniform thickness.,866
00032021,True,A cylindrical sleeve with two opposing curved cutouts.,866
00037169,True,A cylindrical rod with a conical tip.,866
00032383,True,A right-angle bracket with a reinforced triangular gusset.,866
00030401,True,A cylindrical rod with a square top and a conical tip.,866
00037247,True,A tapered rectangular block with a rectangular hole.,866
00037751,True,A square tray with sloped sides.,866
00038115,True,A triangular wedge with a flat base and sloped sides.,866
00034327,True,Two connected hemispheres with a small protrusion on each.,866
00033731,True,A sphere.,866
00039803,True,A thin rectangular plate.,866
00030235,True,An L-shaped bracket with a circular hole at one end.,866
00037908,True,A toroidal ring with a central groove.,866
00037780,True,A hollow cylindrical ring with a triangular base.,866
00034976,True,A flat circular disc with a small hole near the edge.,866
00031299,True,An L-shaped block with a rectangular cutout.,866
00039983,True,A cylindrical rod with a conical tip.,866
00038270,True,A flat rectangular block with a cylindrical protrusion on one side.,866
00032380,True,A cylindrical rod with a flanged base and a smaller cylindrical extension.,866
00034506,True,A C-shaped bracket with a rectangular cutout.,866
00031181,True,A rectangular block with a stepped cutout on one side.,866
00033393,True,A thick ring or washer with a central hole.,866
00030007,True,A cylindrical rod with a spherical base and a through hole.,866
00038191,True,A chess pawn-like piece with a spherical top and a flared base.,866
00030430,True,A cylindrical object with a central hole and flat ends.,866
00033862,True,A cylindrical disc with a chamfered edge.,866
00039618,True,A cylindrical rod with a conical tip and a flanged base.,866
00035460,True,A tapered rod with a circular hole near the wider end.,866
00037204,False,N/A,866
00033389,True,A cylindrical rod with a hexagonal recess on one end.,866
00032773,True,A flat rectangular plate.,866
00030559,True,A cylindrical rod with a conical tip.,866
00031476,True,A cylindrical disc with a central hole and a radial cutout.,866
00035277,True,An L-shaped bracket.,866
00034991,True,A block with a step and a through hole.,866
00039462,True,A cylindrical cap with a rounded top and a groove around its circumference.,866
00034482,True,A rectangular block with a cylindrical protrusion on top.,866
00031868,True,A thin rectangular plate.,866
00031910,True,A cylindrical rod with a hollow center and a small hole on the side.,866
00034629,True,A curved bracket with a flat top and a hole on one side.,866
00032017,True,A disc with a central groove.,866
00039682,False,N/A,866
00034843,True,A cylindrical rod.,866
00030873,True,A flat rectangular plate with a tapered edge.,866
00032375,True,A flat rectangular block with a triangular prism on top.,866
00034017,True,A hollow cylindrical connector with flared ends.,866
00035094,True,An L-shaped block with varying heights and a central cutout.,866
00036098,True,A thin circular ring.,866
00038407,True,A flat disc with a central raised ring and a circular indentation.,866
00038857,True,A rectangular block with a cylindrical hole and a rounded top.,866
00032230,True,A cylindrical rod with a conical tip and a flanged base.,866
00039581,True,A curved rod with varying thickness.,866
00032006,True,A flat rectangular plate.,866
00037331,True,A cylindrical bushing with a central hole.,866
00039583,True,A flat square plate.,866
00035792,True,A teardrop-shaped object with a flat circular base.,866
00037803,True,A cylindrical rod with a flanged base.,866
00036187,True,An L-shaped bracket with a tapered end.,866
00039670,True,A conical shape with a wedge-shaped cutout.,866
00039898,True,A cylindrical rod with a flanged base and a threaded end.,866
00034693,True,A cylindrical rod with a hexagonal flange.,866
00035276,True,An L-shaped bracket with equal-length arms.,866
00033396,True,A cylindrical rod with a hexagonal flange and a central hole.,866
00035122,True,An L-shaped block with a rectangular extension.,866
00037622,True,A cylindrical rod with a flanged base and a central through hole.,866
00032795,True,A cylindrical disc.,866
00034016,True,A conical object with a circular base and a central hole.,866
00037098,True,A cylindrical bushing with a flange and a central hole.,866
00032463,True,A cylindrical block with two circular protrusions on top.,866
00030562,True,A tapered cylindrical cup.,866
00032245,True,A cylindrical rod with a conical tip and a flanged base.,866
00032344,True,A cylindrical rod with a flanged base.,866
00038701,True,An L-shaped bracket with multiple holes on each flange.,866
00034106,True,A tapered cylindrical rod.,866
00035376,True,A rectangular block with a tapered end.,866
00039909,True,A pentagonal prism with a tapered end.,866
00038763,True,A rectangular block with a semi-cylindrical top and a circular hole through the center.,866
00038045,True,A cylindrical rod with a flanged base and a central hole.,866
00036804,True,A flat circular ring.,866
00037811,True,A cylindrical block with three through holes.,866
00035193,True,"A flat, irregular quadrilateral plate with a notch on one side.",866
00038891,True,A rectangular block with a sloped top surface.,866
00030131,True,A teardrop-shaped block with a flat base.,866
00039434,True,A flat cylindrical disc with a central through hole.,866
00037949,True,A cylindrical rod with a conical tip and a flanged base.,866
00030515,True,A cylindrical rod with a vertical slot and a rounded top.,866
00032256,True,A flat rectangular plate.,866
00033855,True,A conical object with a flat base and a side hole.,866
00035440,True,A thin rectangular plate.,866
00031780,True,A cylindrical bushing with a central hole.,866
00034468,True,A rectangular block with a triangular prism on top.,866
00039656,True,A cylindrical rod with a spherical end.,866
00030064,True,A cylindrical disc with a raised central cylindrical hub.,866
00032099,True,A cylindrical ring with a central groove.,866
00034495,True,A bolt with a hexagonal socket head.,866
00032960,True,A flat rectangular bar with rounded ends and holes at each end.,866
00037436,True,A U-shaped bracket.,866
00039584,True,A tapered rectangular rod with a central hole.,866
00031463,True,A cylindrical rod with a flanged base.,866
00032104,True,A cylindrical disc with a central hole and a stepped outer edge.,866
00034085,True,A thin rectangular plate.,866
00035550,True,An L-shaped block with a rectangular extension.,866
00030957,True,A flat rectangular plate.,866
00037024,True,A cylindrical disc with three circular through holes.,866
00036418,True,A flat rectangular plate.,866
00039045,True,A tapered rectangular block.,866
00032979,True,A cylindrical rod with a conical tip and a flanged base.,866
00039771,True,"A flat, irregularly shaped plate with a curved notch on one side.",866
00036257,True,A rectangular block with a small cylindrical protrusion on one end.,866
00035708,True,A wedge-shaped block with a sloped top surface.,866
00033449,True,A hexagonal nut with a flanged base.,866
00038180,True,A goblet-shaped object with a wide bowl and a circular base.,866
00037922,True,A cylindrical rod with a flanged base and a central through hole.,866
00038969,True,A cylindrical rod with a flanged base.,866
00031801,True,A rectangular block with a tapered end and a square hollow section.,866
00038176,True,A goblet-shaped object with a wide bowl and a narrow stem on a circular base.,866
00038189,True,A chess pawn with a spherical top and a flared base.,866
00032136,True,A cylindrical disc with a central groove.,866
00038392,True,A wedge-shaped block with curved sides.,866
00039511,True,A hollow square prism with open ends and a square hole through the center.,866
00034261,True,A rectangular block with a tapered end and a through hole.,866
00037258,True,A tapered rectangular block.,866
00033880,True,A triangular wedge.,866
00033069,True,A cube with a circular indentation on top and a cylindrical protrusion at the bottom.,866
00032477,True,A cylindrical rod.,866
00034347,True,A cylindrical bushing with a flanged edge and a central hole.,866
00032042,True,A flat rectangular plate.,866
00031858,True,A flat rectangular plate.,866
00035167,True,A thin rectangular plate.,866
00035385,True,A flat rectangular plate.,866
00035795,True,A bulb-shaped object with a cylindrical base.,866
00036431,True,"A flat, rounded rectangular plate with a central rectangular cutout.",866
